"","cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname","category","who_hazard_class"
"730",5353758,"pigeon","LD50","oral","10","NULL","ASTM Special Technical Publication., (680)(157), 1979","Methomyl","Terrestrial","Ib"
"731",5353758,"chicken","LD50","oral","28","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl","Terrestrial","Ib"
"732",5353758,"duck","LD50","oral","15","NULL","Shell Chemical Company.","Methomyl","Aquatic","Ib"
"733",5353758,"bird - wild","LD50","oral","10","NULL","Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]","Methomyl","Terrestrial","Ib"
"734",5353758,"rat","LD50","subcutaneous","9","NULL","Toxicology and Applied Pharmacology., 25(569), 1973 [PMID:4741778]","Methomyl","Terrestrial","Ib"
"735",5364079,"rat","LD50","oral","1100","NULL","Farm Chemicals Handbook., -(C90), 1991","Cymoxanil","Terrestrial","II"
"736",5364079,"rat","LD50","intraperitoneal","166","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; SENSE ORGANS AND SPECIAL SENSES: OTHER: EYE; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., OTS0555067","Cymoxanil","Terrestrial","II"
"737",5364079,"dog","LDLo","oral","1500","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570815","Cymoxanil","Terrestrial","II"
"738",5364079,"guinea pig","LD50","oral","1096","NULL","Pesticide Manual., 9(206), 1991","Cymoxanil","Terrestrial","II"
"739",5371560,"rat","LD50","oral","13","NULL","Agricultural Research Service, USDA Information Memorandum., 20(6), 1966","Dicrotophos","Terrestrial","Ib"
"740",5371560,"rat","LD50","skin","42","NULL","World Review of Pest Control., 9(119), 1970","Dicrotophos","Terrestrial","Ib"
"741",5371560,"rat","LD50","unreported","22","NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(314), 1971","Dicrotophos","Terrestrial","Ib"
"742",5371560,"mouse","LD50","oral","11","NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos","Terrestrial","Ib"
"743",5371560,"rabbit","LD50","skin","168","NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos","Terrestrial","II"
"744",5371560,"pigeon","LD50","oral","2","NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos","Terrestrial","Ia"
"745",5371560,"quail","LD50","oral","4","NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos","Terrestrial","Ia"
"746",5371560,"bird - wild","LD50","oral","1","NULL","ASTM Special Technical Publication., (680)(157), 1979","Dicrotophos","Terrestrial","Ia"
"747",5383,"rat","LD50","oral","644","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron","Terrestrial","II"
"748",5383,"rat","LD50","intraperitoneal","480","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron","Terrestrial","II"
"749",5383,"rat","LD50","subcutaneous","500","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron","Terrestrial","II"
"750",5383,"mouse","LD50","oral","579","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron","Terrestrial","II"
"751",5383,"mouse","LD50","intraperitoneal","505","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron","Terrestrial","II"
"752",5383,"mouse","LD50","subcutaneous","545","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron","Terrestrial","II"
"753",5383,"dog","LD50","oral","500","NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron","Terrestrial","II"
"754",5383,"cat","LD50","oral","200","NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron","Terrestrial","II"
"755",5383,"rabbit","LD50","oral","286","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron","Terrestrial","II"
"756",5383,"chicken","LD50","oral","500","NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron","Terrestrial","II"
"757",5383,"quail","LD50","oral","500","NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron","Terrestrial","II"
"758",5383,"duck","LD50","oral","500","NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron","Aquatic","II"
"759",5430,"rat","LD50","oral","2080","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA","Science Reports of the Research Institutes, Tohoku University, Series C: Medicine., 36(1-4)(10), 1989","Thiabendazole","Terrestrial","III"
"760",5430,"mouse","LD50","oral","1300","NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 55(10)(28), 1990","Thiabendazole","Terrestrial","II"
"761",5430,"rabbit","LD50","oral","3850","NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Thiabendazole","Terrestrial","III"
"762",5430,"domestic animals - goat/sheep","LD50","oral","400","NULL","Veterinarno-Meditsinski Nauki.  Veterinary Science., 19(3)(99), 1982","Thiabendazole","Terrestrial","II"
"763",5455,"rat","LD50","oral","560","NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Thiram","Terrestrial","II"
"764",5455,"rat","LD50","intraperitoneal","138","BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Journal de Pharmacologie., 9(35), 1978","Thiram","Terrestrial","II"
"765",5455,"rat","LD50","subcutaneous","646","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram","Terrestrial","II"
"766",5455,"rat","LD50","unreported","740","NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram","Terrestrial","II"
"767",5455,"mouse","LD50","oral","1250","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 6(7)(28), 1962","Thiram","Terrestrial","II"
"768",5455,"mouse","LD50","intraperitoneal","70","NULL","Drugs in Japan, 6(566), 1982","Thiram","Terrestrial","II"
"769",5455,"mouse","LD50","subcutaneous","1109","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram","Terrestrial","II"
"770",5455,"mouse","LD50","unreported","1150","NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram","Terrestrial","II"
"771",5455,"cat","LDLo","oral","230","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; BEHAVIORAL: ANALGESIA","Journal of Pharmacology and Experimental Therapeutics., 17(349), 1921","Thiram","Terrestrial","II"
"772",5455,"rabbit","LD50","oral","210","NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram","Terrestrial","II"
"773",5455,"rabbit","LD50","unreported","210","NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram","Terrestrial","II"
"774",5455,"chicken","LD50","unreported","840","NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram","Terrestrial","II"
"775",5455,"domestic animals - goat/sheep","LD50","unreported","225","NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram","Terrestrial","II"
"776",5455,"mammal (species unspecified)","LD50","unreported","400","NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980","Thiram","Terrestrial","II"
"777",5455,"bird - wild","LD50","oral","300","NULL","Archives of Environmental Contamination and Toxicology., 12(355), 1983 [PMID:6882015]","Thiram","Terrestrial","II"
"778",54675779,"women","TDLo","oral","24","BLOOD: THROMBOCYTOPENIA","American Journal of Hematology., 43(333), 1993 [PMID:8372829]","Oxytetracycline","Terrestrial","Ib"
"779",54675779,"man","TDLo","oral","114","BLOOD: HEMORRHAGE; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","JAMA, Journal of the American Medical Association., 231(734), 1975 [PMID:1172865]","Oxytetracycline","Terrestrial","II"
"780",54675779,"infant","TDLo","parenteral","136","MUSCULOSKELETAL: CHANGES IN TEETH AND SUPPORTING STRUCTURES","Lancet., 1(827), 1962 [PMID:14004715]","Oxytetracycline","Terrestrial","II"
"781",54675779,"rat","LD50","oral","4800","NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline","Terrestrial","III"
"782",54675779,"rat","LD50","intravenous","260","NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline","Terrestrial","II"
"783",54675779,"mouse","LD50","oral","2240","NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline","Terrestrial","III"
"784",54675779,"mouse","LD50","intraperitoneal","5706","NULL","Antibiotiki., 20(793), 1975","Oxytetracycline","Terrestrial","U"
"785",54675779,"mouse","LD50","subcutaneous","700","NULL","CRC Handbook of Antibiotic Compounds, Vols.1- ,  Berdy, J., Boca Raton, FL, CRC Press, 1980, 3(44), 1980","Oxytetracycline","Terrestrial","II"
"786",54675779,"mouse","LD50","intravenous","140","NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline","Terrestrial","II"
"787",54675779,"dog","LDLo","intravenous","220","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Antibiotics and Chemotherapy, 3(1015), 1953","Oxytetracycline","Terrestrial","II"
"788",54675779,"guinea pig","LDLo","intraperitoneal","2250","NULL","Antibiotiki., 20(793), 1975","Oxytetracycline","Terrestrial","III"
"789",54738,"quail","LD50","oral","2150","NULL","Pesticide Manual., 9(487), 1991","Imazapyr","Terrestrial","III"
"790",54738,"duck","LD50","oral","2150","NULL","Pesticide Manual., 9(487), 1991","Imazapyr","Aquatic","III"
"791",54739,"rat","LD50","oral","4073","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin","Terrestrial","III"
"792",54739,"mouse","LD50","oral","1752","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin","Terrestrial","II"
"793",54739,"quail","LD50","oral","2150","NULL","Pesticide Manual., 9(488), 1991","Imazaquin","Terrestrial","III"
"794",54739,"duck","LD50","oral","2150","NULL","Pesticide Manual., 9(488), 1991","Imazaquin","Aquatic","III"
"795",54740,"quail","LD50","oral","2150","NULL","Pesticide Manual., 9(489), 1991","Imazethapyr","Terrestrial","III"
"796",54740,"duck","LD50","oral","2150","NULL","Pesticide Manual., 9(489), 1991","Imazethapyr","Aquatic","III"
"797",54778,"rat","LD50","oral","1369","NULL","Pesticide Manual., 9(178), 1991","Clomazone","Terrestrial","II"
"798",54778,"quail","LD50","oral","2510","NULL","Pesticide Manual., 9(178), 1991","Clomazone","Terrestrial","III"
"799",54778,"duck","LD50","oral","2510","NULL","Pesticide Manual., 9(178), 1991","Clomazone","Aquatic","III"
"800",5543,"rat","LD50","unreported","1471","NULL","Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]","Triallate","Terrestrial","II"
"801",5543,"mouse","LD50","oral","930","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: EXCITEMENT; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate","Terrestrial","II"
"802",5543,"mouse","LD50","unreported","832","NULL","Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982","Triallate","Terrestrial","II"
"803",5543,"rabbit","LD50","skin","2225","NULL","Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(226), 1976","Triallate","Terrestrial","III"
"804",5543,"quail","LD50","oral","2251","NULL","Pesticide Manual., 9(835), 1991","Triallate","Terrestrial","III"
"805",5543,"rat","LD50","oral","800","NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A403(1984)","Triallate","Terrestrial","II"
"806",5543,"rat","LDLo","skin","3500","NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate","Terrestrial","III"
"807",5569,"rat","LD50","oral","1930","SENSE ORGANS AND SPECIAL SENSES: MYDRIASIS (PUPILLARY DILATION): EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Food and Chemical Toxicology., 30(1031), 1992 [PMID:1473797]","Trifluralin","Terrestrial","II"
"808",5569,"mouse","LD50","oral","3197","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(557), 1991","Trifluralin","Terrestrial","III"
"809",5569,"mouse","LD50","intraperitoneal","4600","NULL","Bulletin of Environmental Contamination and Toxicology., 20(554), 1978 [PMID:719203]","Trifluralin","Terrestrial","III"
"810",5569,"mammal (species unspecified)","LD50","oral","3700","NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(1188), 1966","Trifluralin","Terrestrial","III"
"811",5794,"rat","LD50","oral","6150","NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Piperonyl butoxide","Terrestrial","U"
"812",5794,"rat","LD50","skin","7950","NULL","Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]","Piperonyl butoxide","Terrestrial","U"
"813",5794,"mouse","LD50","oral","2600","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Shokuhin Eiseigaku Zasshi.  Food Hygiene Journal., 24(268), 1983","Piperonyl butoxide","Terrestrial","III"
"814",5794,"rabbit","LD50","oral","2650","NULL","Yakkyoku.  Pharmacy., 32(605), 1981","Piperonyl butoxide","Terrestrial","III"
"815",5794,"rabbit","LD50","skin","200","NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(907), 1966","Piperonyl butoxide","Terrestrial","II"
"816",5971,"rat","LD50","oral","112","LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; GASTROINTESTINAL: OTHER CHANGES","Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 219(119), 1953 [PMID:13099346]","Allyl isothiocyanate","Terrestrial","II"
"817",5971,"rat","LDLo","intraperitoneal","80","NULL","Arzneimittel-Forschung. Drug Research., 16(870), 1966 [PMID:4967663]","Allyl isothiocyanate","Terrestrial","II"
"818",5971,"rat","LD50","subcutaneous","92","BEHAVIORAL: COMA; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","Food and Cosmetics Toxicology., 18(159), 1980 [PMID:7390339]","Allyl isothiocyanate","Terrestrial","II"
"819",5971,"mouse","LD50","oral","308","NULL","Aerospace Medical Research Laboratory Report., TR-73-83(1973)","Allyl isothiocyanate","Terrestrial","II"
"820",5971,"mouse","LDLo","intraperitoneal","4","NULL","Toxicology and Applied Pharmacology., 23(288), 1972 [PMID:5074577]","Allyl isothiocyanate","Terrestrial","Ia"
"821",5971,"mouse","LD50","subcutaneous","80","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Arzneimittel-Forschung. Drug Research., 5(505), 1955 [PMID:13276267]","Allyl isothiocyanate","Terrestrial","II"
"822",5971,"rabbit","LD50","skin","88","NULL","Toxicology and Applied Pharmacology., 42(417), 1977 [PMID:595018]","Allyl isothiocyanate","Terrestrial","II"
"823",5971,"rabbit","LDLo","intravenous","12","BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Biochemical Journal., 4(107), 1909","Allyl isothiocyanate","Terrestrial","Ib"
"824",61021,"human","LDLo","oral","343","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Gekkan Yakuji.  Pharmaceuticals Monthly., 34(1464), 1992","Metaldehyde","Terrestrial","II"
"825",61021,"child","LDLo","oral","100","BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Pflanzenschutz-und Schaedlingsbekaempfungsmittel: Abriss einer Toxikologie und Therapie von Vergiftungen, 2nd ed., Klimmer, O.R., Hattingen, Fed. Rep. Ger., Hundt-Verlag, 1971, -(158), 1971","Metaldehyde","Terrestrial","II"
"826",61021,"rat","LD50","oral","227","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde","Terrestrial","II"
"827",61021,"rat","LD50","skin","2275","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde","Terrestrial","III"
"828",61021,"mouse","LD50","oral","200","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde","Terrestrial","II"
"829",61021,"dog","LD50","oral","600","NULL","Guide to the Chemicals Used in Crop Protection., 6(331), 1973","Metaldehyde","Terrestrial","II"
"830",61021,"cat","LD50","oral","207","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(15), 1982","Metaldehyde","Terrestrial","II"
