"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"784","child","LDLo","oral",8500,"BRAIN AND COVERINGS: OTHER DEGENERATIVE CHANGES; PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; BLOOD: HEMORRHAGE","Critical Care Medicine., 20(543), 1992 [PMID:1559371]","Hydrogen Peroxide"
"784","rat","LD50","oral",910,"GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT","Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999","Hydrogen Peroxide"
"784","rat","LD50","oral",376,"GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT","Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999","Hydrogen Peroxide"
"784","rat","LD50","skin",4060,"LUNGS, THORAX, OR RESPIRATION: PULMONARY EMBOLI","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 21(10)(22), 1977","Hydrogen Peroxide"
"784","rat","LD50","subcutaneous",620,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983","Hydrogen Peroxide"
"784","mouse","LD50","intraperitoneal",880,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983","Hydrogen Peroxide"
"784","mouse","LD50","subcutaneous",1072,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983","Hydrogen Peroxide"
"784","rabbit","LDLo","skin",500,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","U.S. Army, Chemical Corps Medical Laboratories Research Reports., #75(1951)","Hydrogen Peroxide"
"8158","mouse","LD50","intravenous",224,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Acta Pharmacologica et Toxicologica., 18(141), 1961 [PMID:14482340]","Nonanoic acid"
"8268","rat","LD50","oral",575,"NULL","World Review of Pest Control., 9(119), 1970","Dicofol"
"8268","rat","LD50","skin",100,"NULL","World Review of Pest Control., 9(119), 1970","Dicofol"
"8268","rat","LD50","intraperitoneal",1150,"NULL","Toxicology and Applied Pharmacology., 15(30), 1969 [PMID:5798730]","Dicofol"
"8268","mouse","LD50","oral",420,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 19(9)(55), 1975","Dicofol"
"8268","rabbit","LD50","oral",1810,"BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toxicology and Applied Pharmacology., 1(119), 1959","Dicofol"
"8268","rabbit","LD50","skin",1870,"NULL","Guide to the Chemicals Used in Crop Protection., 6(195), 1973","Dicofol"
"8268","guinea pig","LD50","oral",1810,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Dicofol"
"8268","chicken","LD50","oral",4365,"NULL","Veterinariya.  Veterinary Science., 60(10)(64), 1984","Dicofol"
"8268","mammal (species unspecified)","LD50","unreported",433,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 38(8)(101), 1973","Dicofol"
"8427","rat","LD50","oral",344,"NULL","Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 1(177), 1992","Dichlorprop"
"8427","rat","LD50","skin",1880,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(9)(22), 1985","Dichlorprop"
"8427","mouse","LD50","oral",309,"NULL","Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]","Dichlorprop"
"8427","mouse","LD50","skin",1400,"NULL","Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(76), 1976","Dichlorprop"
"8427","mouse","LD50","subcutaneous",1400,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(547), 1986","Dichlorprop"
"8427","guinea pig","LD50","oral",620,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); BEHAVIORAL: COMA","Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(9)(22), 1985","Dichlorprop"
"86102","rat","LD50","oral",3352,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","National Technical Information Service., OTS0545183","Tebuconazole"
"86102","rat","LD50","intraperitoneal",395,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: ATAXIA","National Technical Information Service., OTS0545183","Tebuconazole"
"86102","mouse","LD50","oral",1615,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: ATAXIA","National Technical Information Service., OTS0545183","Tebuconazole"
"86102","chicken","LD50","oral",4488,"NULL","Pesticide Manual., 9(785), 1991","Tebuconazole"
"86102","quail","LD50","oral",2912,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","National Technical Information Service., OTS0545273","Tebuconazole"
"86132","rat","LD50","oral",1020,"NULL","Pesticide Manual., 9(215), 1991","Cyproconazole"
"86132","mouse","LD50","oral",352,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 22(263), 1997","Cyproconazole"
"86132","quail","LD50","oral",150,"NULL","Pesticide Manual., 9(215), 1991","Cyproconazole"
"86134","rat","LD50","oral",2357,"NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop"
"86134","mouse","LD50","oral",4670,"NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop"
"86134","quail","LD50","oral",2510,"NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop"
"86173","rat","LD50","oral",1453,"NULL","Pesticide Manual., 9(277), 1991","Difenoconazole"
"86173","rabbit","LD50","skin",2010,"NULL","Pesticide Manual., 9(277), 1991","Difenoconazole"
"86173","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(277), 1991","Difenoconazole"
"8617","rat","LD","oral",500,"NULL","National Academy of Sciences, National Research Council, Chemical-Biological Coordination Center, Review., 5(7), 1953","Indole-3-butyric acid"
"8617","mouse","LD50","oral",100,"NULL","Agricultural Chemicals, Thomson, W.T., 4 vols., Fresno, CA, Thomson Publications, 1976/77 revision, 3(76), 1976/1977","Indole-3-butyric acid"
"8617","mouse","LD50","intraperitoneal",100,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A231(1983)","Indole-3-butyric acid"
"86287518","rat","LD50","oral",410,"NULL","Agrochemcicals Japan., (63)(15), 1993","Imidacloprid"
"86287518","mouse","LD50","oral",98,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S209), 1994","Imidacloprid"
"86287518","mouse","LD50","intraperitoneal",35,"NULL","Pesticide Biochemistry and Physiology., 58(77), 1997","Imidacloprid"
"86356","rat","LD50","oral",136,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: COMA; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0543600","Fenazaquin"
"86356","mouse","LD50","oral",1789,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","National Technical Information Service., OTS0543587","Fenazaquin"
"86369","rat","LD50","oral",2600,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"86369","mouse","LD50","oral",700,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"86369","mouse","LD","intraperitoneal",100,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"91655","rat","LD50","oral",2,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0536238","Chlorethoxyfos"
"91655","chicken","LD50","oral",14,"BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0530328","Chlorethoxyfos"
"91699","rat","LD50","oral",715,"NULL","Pesticide Manual., 9(849), 1991","Triflumizole"
"91699","rat","LD50","intraperitoneal",710,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LD50","oral",510,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LD50","intraperitoneal",530,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","quail","LD50","oral",2467,"NULL","Pesticide Manual., 9(849), 1991","Triflumizole"
"91699","quail","LD50","unreported",2467,"NULL","Japan Pesticide Information., (52)(27), 1988","Triflumizole"
"91727","rat","LD50","oral",1140,"NULL","Pesticide Manual., 9(427), 1991","Flutriafol"
"91727","mouse","LD50","oral",179,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","rabbit","LD50","oral",200,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","guinea pig","LD50","oral",200,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","mammal (species unspecified)","LD50","oral",5670,"NULL","Defense des Vegetaux., 44(262)(28), 1990","Flutriafol"
"91739","rat","LD50","oral",2190,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac"
"91754","mouse","LD50","oral",205,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben"
"91754","rat","LD50","oral",570,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben"
"91757","quail","LD50","oral",2250,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"93315","rat","LD50","intraperitoneal",1719,"PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0540509","Acequinocyl"
"93357","rat","LD50","oral",79,"NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin"
"93357","rat","LD50","skin",500,"NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin"
"93379","mouse","LD50","oral",500,"SENSE ORGANS AND SPECIAL SENSES: PTOSIS: EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS","National Technical Information Service., OTS0543084","Forchlorfenuron"
"9411","rat","LD50","oral",641,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil"
"9411","rat","LD50","skin",2500,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil"
"9411","mouse","LD50","oral",3040,"NULL","Journal of Environmental Science and Health, Part B: Pesticides, Food Contaminants, and Agricultural Wastes., 15(867), 1980 [PMID:7002991]","Bromacil"
"9502","rat","LD50","oral",1146,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron"
"9502","rat","LD50","skin",2500,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron"
"9502","mouse","LD50","oral",1500,"NULL","Yakkyoku.  Pharmacy., 36(387), 1985","Linuron"
"9502","dog","LD50","oral",500,"NULL","Guide to the Chemicals Used in Crop Protection., 6(317), 1973","Linuron"
"9502","rabbit","LD50","oral",2250,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A248(1984)","Linuron"
"9502","chicken","LD50","oral",3765,"NULL","Veterinariya.  Veterinary Science., 58(7)(63), 1982","Linuron"
"9576412","rat","LD50","oral",245,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9576412","mouse","LD50","oral",440,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9864","rat","LD50","oral",125,"NULL","Merck Index; an Encyclopedia of Chemicals, Drugs, and Biologicals, 11th ed., Rahway, NJ 07065, Merck & Co., Inc. 1989, 11(418), 1989","Cyanamide"
"9864","rat","LD50","skin",84,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rat","LDLo","intraperitoneal",200,"SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: COMA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Proceedings of the Society for Experimental Biology and Medicine., 54(254), 1943","Cyanamide"
"9864","rat","LD50","intravenous",56,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rat","LD50","unreported",280,"NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide"
"9864","mouse","LD50","oral",388,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","mouse","LD50","intraperitoneal",200,"NULL","National Technical Information Service., AD277-689","Cyanamide"
"9864","cat","LD50","oral",100,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rabbit","LD50","oral",150,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rabbit","LD50","skin",590,"NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide"
"991","man","TDLo","oral",214,"PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: COMA","Journal of Neurology, Neurosurgery and Psychiatry., 56(1135), 1993 [PMID:8410019]","Parathion"
"991","human","LD50","oral",3,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A311(1986)","Parathion"
"991","rat","LD50","oral",2,"NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Parathion"
"991","rat","LD50","intraperitoneal",2,"NULL","Advances in Pest Control Research., 4(117), 1961","Parathion"
"991","rat","LD50","subcutaneous",9,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion"
"991","rat","LD50","intramuscular",6,"NULL","Journal of Clinical Investigation., 37(350), 1958 [PMID:13513766]","Parathion"
"991","mouse","LD50","oral",5,"NULL","Agricultural and Biological Chemistry., 30(181), 1966","Parathion"
"991","mouse","LD50","skin",19,"NULL","Agricultural and Biological Chemistry., 26(257), 1962","Parathion"
"991","mouse","LD50","intraperitoneal",3,"NULL","Journal of Agricultural and Food Chemistry., 11(91), 1963","Parathion"
"991","mouse","LD50","subcutaneous",10,"NULL","Pharmazie., 37(729), 1982","Parathion"
"991","mouse","LD50","intravenous",13,"NULL","Toxicology and Applied Pharmacology., 22(684), 1972 [PMID:5045772]","Parathion"
"991","dog","LD50","oral",3,"NULL","Special Publication of the Entomological Society of America., 78-1(33), 1978","Parathion"
"991","dog","LD50","intraperitoneal",12,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion"
"991","dog","LD50","intravenous",12,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion"
"991","cat","LD50","intraperitoneal",3,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion"
"991","cat","LD50","intravenous",3,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion"
"991","rabbit","LD50","oral",10,"NULL","Special Publication of the Entomological Society of America., 78-1(33), 1978","Parathion"
"991","rabbit","LD50","skin",15,"NULL","Toxicological Information on Cyanamid Insecticides., 8/1966","Parathion"
"991","rabbit","LD50","subcutaneous",30,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion"
"991","guinea pig","LD50","oral",8,"NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Parathion"
"991","guinea pig","LD50","skin",45,"NULL","Toxicological Information on Cyanamid Insecticides., 8/1966","Parathion"
"991","guinea pig","LD50","intraperitoneal",12,"NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Parathion"
"991","guinea pig","LD50","subcutaneous",10,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion"
"991","chicken","LD50","oral",10,"NULL","Environmental Quality and Safety., 3(173), 1974","Parathion"
"991","duck","LD50","skin",28,"NULL","Toxicology and Applied Pharmacology., 47(451), 1979 [PMID:442090]","Parathion"
"991","horse/donkey","LD50","oral",5,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Parathion"
"991","domestic animals - goat/sheep","LDLo","oral",100,"BEHAVIORAL: EXCITEMENT; BEHAVIORAL: REGIDITY; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","U.S. Army, Chemical Corps Medical Laboratories Research Reports., #269(1954)","Parathion"
"991","domestic animals - goat/sheep","LDLo","intramuscular",20,"SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: MUSCLE WEAKNESS; BEHAVIORAL: REGIDITY","U.S. Army, Chemical Corps Medical Laboratories Research Reports., #269(1954)","Parathion"
"991","mammal (species unspecified)","LD50","oral",49,"BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA","National Technical Information Service., PB288-416","Parathion"
"991","mammal (species unspecified)","LD50","unreported",6,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(323), 1971","Parathion"
"991","frog","LD50","parenteral",967,"PERIPHERAL NERVE AND SENSATION: FLACCID PARALYSIS WITHOUT ANESTHESIA (USUALLY NEUROMUSCULAR BLOCKAGE); BEHAVIORAL: ALTERED SLEEP TIME (INCLUDING CHANGE IN RIGHTING REFLEX); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Archives Internationales de Pharmacodynamie et de Therapie., 124(212), 1960 [PMID:13819287]","Parathion"
"991","man","TDLo","oral",2143,"BEHAVIORAL: COMA; CARDIAC: PULSE RATE; VASCULAR: SHOCK","Neurology., 31(603), 1981 [PMID:7194975]","Parathion"
"151080","rat","LD50","oral",5000,"NULL","USEPA/Office of Pesticide Programs; Biopesticide Registration Action Document - 1-Methylcylclopropene (224459)","1-Methylcyclopropene"
"151080","rabbit","LD50","dermal",2000,"NULL","USEPA/Office of Pesticide Programs; Biopesticide Registration Action Document - 1-Methylcylclopropene (224459)","1-Methylcyclopropene"
"24462","rat","LD50","oral",300,"NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate"
"24462","rabbit","LD50","oral",125,"NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate"
"24462","mouse","LD100","oral",50,"NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate"
"13633097","rat","LD50","skin",2000,"NULL","Proposal for Harmonised Classification and Labelling for Dimethenamid-P (September, 2012); Available from, as of August 3, 2018:","Dimethenamid-P"
"13633097","rat","LD50","oral",480,"NULL","WHO/FAO; Joint Meeting on Pesticide Residues Evaluation for Dimethenamid-P (163515-14-8) p.202 (2005). Available from, as of August 3, 2018: https://www.inchem.org/pages/jmpr.html","Dimethenamid-P"
"5284389","rat","LD50","oral",980,"NULL","The Merck Index. 9th ed. Rahway, New Jersey: Merck & Co., Inc., 1976., p. 438","Meptyldinocap"
"56841936","rat","LD50","oral",5000,"NULL","USEPA/Office of Pesticide Programs; Registration Eligibility Document - Kaolin (100104). April 2000 Available from, as of June 5, 2007:","Kaolin"
"6861","rat","LD50","oral",1690,"NULL","Farm Chemicals Handbook., -(C214), 1991","1-Naphthaleneacetamide"
"2319","rat","LD50","oral",10000,"NULL","Farm Chemicals Handbook., -(C123), 1991","Benfluralin"
"2319","mouse","LD50","oral",5000,"NULL","Pesticides Symposia; Collection of Papers Presented at the Sixth & Seventh Inter-American Conferences on Toxicology and Occupational Medicine, Miami, FL, Miami, FL, J.L. Halos, 1968-70, 6(263), 1968/1970","Benfluralin"
"2319","dog","LD50","oral",2000,"NULL","Pesticide Manual., 9(56), 1991","Benfluralin"
"2319","rabbit","LD50","oral",2000,"NULL","Pesticide Manual., 9(56), 1991","Benfluralin"
"2319","chicken","LD50","oral",2000,"NULL","Pesticide Manual., 9(56), 1991","Benfluralin"
"2319","quail","LD50","oral",2000,"NULL","Pesticide Manual., 9(56), 1991","Benfluralin"
"2319","duck","LD50","oral",2000,"NULL","Pesticide Manual., 9(56), 1991","Benfluralin"
"39676","rat","LD50","oral",10000,"NULL","Pesticide Manual., 9(859), 1991","Vinclozolin"
"39676","rat","LD50","skin",2000,"NULL","Farm Chemicals Handbook., -(C322), 1991","Vinclozolin"
"39676","mouse","LD50","oral",10000,"NULL","Defense des Vegetaux., 32(72), 1978","Vinclozolin"
"39676","rabbit","LD50","skin",5000,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A417(1983)","Vinclozolin"
"39676","guinea pig","LD50","oral",8000,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Vinclozolin"
"47898","rat","LD50","oral",10000,"NULL","Farm Chemicals Handbook., -(C209), 1991","Flutolanil"
"47898","rat","LD50","skin",5000,"NULL","Japan Pesticide Information., (47)(23), 1985","Flutolanil"
"47898","rat","LD50","intraperitoneal",10000,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988","Flutolanil"
"47898","rat","LD50","subcutaneous",10000,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988","Flutolanil"
"47898","mouse","LD50","oral",10000,"NULL","Pesticide Manual., 9(426), 1991","Flutolanil"
"47898","mouse","LD50","intraperitoneal",10000,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988","Flutolanil"
"47898","mouse","LD50","subcutaneous",10000,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988","Flutolanil"
"52998","rabbit","LD50","skin",2000,"NULL","Pesticide Manual., 9(774), 1991","Sulfometuron"
"62276","rat","LD50","oral",5000,"NULL","Farm Chemicals Handbook., -(C77), 1991","Lactofen"
"62276","rat","LD50","skin",2000,"NULL","Farm Chemicals Handbook., -(C77), 1991","Lactofen"
"86138","rat","LD50","oral",2000,"NULL","Pesticide Manual., 9(157), 1991","Fenbuconazole"
"86138","rat","LD50","skin",5000,"NULL","Pesticide Manual., 9(157), 1991","Fenbuconazole"
"86138","rat","LD50","oral",2000,"NULL","Farm Chemicals Handbook., -(C264), 1991","Fenbuconazole"
"86138","rabbit","LD50","skin",5000,"NULL","Farm Chemicals Handbook., -(C264), 1991","Fenbuconazole"
"91730","rat","LD50","oral",5000,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91730","rabbit","LD50","skin",2000,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91730","duck","LD50","oral",5000,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91753","rat","LD50","oral",5000,"NULL","Pesticide Manual., 9(745), 1991","Pyriproxyfen"
"91753","rat","LD50","skin",2000,"NULL","Pesticide Manual., 9(745), 1991","Pyriproxyfen"
"91759","rat","LD50","oral",5000,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91759","rabbit","LD50","skin",2000,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91779","rat","LD50","oral",5000,"NULL","Pesticide Manual., 9(297), 1991","Rimsulfuron"
"91779","rabbit","LD50","skin",2000,"NULL","Pesticide Manual., 9(297), 1991","Rimsulfuron"
