"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"5281875","duck","LD50","oral",2510,"NULL","Pesticide Manual., 9(475), 1991","Hydramethylnon"
"5284484","domestic animals - goat/sheep","LD50","oral",1,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5284484","mammal (species unspecified)","LC50","inhalation",5250,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 34(12)(8), 1990","Zineb"
"5284484","mammal (species unspecified)","LD50","unreported",3290,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980","Zineb"
"5284484","rat","LD50","oral",2850,"NULL","Vrachebnoe Delo.  Medical Practice., (9)(130), 1975 [PMID:54994]","Zineb"
"5284484","rat","LC50","inhalation",5700,"NULL","Pesticide Manual., 9(864), 1991","Zineb"
"5284484","rat","LD50","skin",2,"NULL","Farm Chemicals Handbook., -(C202), 1991","Zineb"
"5284484","rat","LD50","unreported",3250,"NULL","Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]","Zineb"
"5284484","mouse","LD50","oral",2630,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5284484","rabbit","LD50","oral",620,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"5284484","guinea pig","LD50","oral",2400,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(923), 1966","Zineb"
"5284484","guinea pig","LD50","unreported",3750,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 32(2)(33), 1988","Zineb"
"5284484","chicken","LD50","oral",7660,"NULL","Veterinariya.  Veterinary Science., 56(6)(59), 1980","Zineb"
"52998","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(774), 1991","Sulfometuron"
"5353758","rat","LD50","oral",14700,"NULL","Weisheng Dulixue Zazhi.  Journal of Health Toxicology., 6(37), 1992","Methomyl"
"5353758","rat","LD50","skin",1600,"NULL","World Review of Pest Control., 9(119), 1970","Methomyl"
"5353758","rat","LD50","intraperitoneal",6290,"BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: STRAUB TAIL","Environmental Toxicology and Pharmacology., 7(119), 1999","Methomyl"
"5353758","mouse","LD50","oral",10,"NULL","Journal of Agricultural and Food Chemistry., 26(550), 1978 [PMID:659709]","Methomyl"
"5353758","dog","LD50","oral",20,"NULL","Documentation of the Threshold Limit Values and Biological Exposure Indices, 5th ed., Cincinnati, OH, American Conference of Governmental Industrial Hygienists, Inc., 1986, 6(906), 1991","Methomyl"
"5353758","monkey","LDLo","oral",40,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","rabbit","LD50","skin",5880,"NULL","Farm Chemicals Handbook., -(C199), 1991","Methomyl"
"5353758","guinea pig","LDLo","oral",15,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","pigeon","LD50","oral",10,"NULL","ASTM Special Technical Publication., (680)(157), 1979","Methomyl"
"5353758","chicken","LD50","oral",28,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","quail","LD50","oral",23700,"NULL","ASTM Special Technical Publication., (680)(157), 1979","Methomyl"
"5353758","quail","LC50","inhalation",3680,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","duck","LD50","oral",15,"NULL","Shell Chemical Company.","Methomyl"
"5353758","duck","LC50","inhalation",1890,"NULL","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","bird - wild","LD50","oral",10,"NULL","Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]","Methomyl"
"5353758","rat","LC50","inhalation",77,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]","Methomyl"
"5353758","rat","LD50","subcutaneous",9,"NULL","Toxicology and Applied Pharmacology., 25(569), 1973 [PMID:4741778]","Methomyl"
"5364079","rat","LD50","oral",1100,"NULL","Farm Chemicals Handbook., -(C90), 1991","Cymoxanil"
"5364079","rat","LCLo","inhalation",4980,"BEHAVIORAL: GENERAL ANESTHETIC; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0533649-1","Cymoxanil"
"5364079","rat","LD50","intraperitoneal",166,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; SENSE ORGANS AND SPECIAL SENSES: OTHER: EYE; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., OTS0555067","Cymoxanil"
"5364079","dog","LDLo","oral",1500,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570815","Cymoxanil"
"5364079","dog","LD50","skin",3,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A102(1986)","Cymoxanil"
"5364079","guinea pig","LD50","oral",1096,"NULL","Pesticide Manual., 9(206), 1991","Cymoxanil"
"5364079","rabbit","LD50","skin",3,"NULL","Defense des Vegetaux., 35(179), 1981","Cymoxanil"
"5371560","rat","LD50","oral",13,"NULL","Agricultural Research Service, USDA Information Memorandum., 20(6), 1966","Dicrotophos"
"5371560","rat","LC50","inhalation",90,"NULL","Proceedings of the European Society for the Study of Drug Toxicity., 15(239), 1974","Dicrotophos"
"5371560","rat","LD50","skin",42,"NULL","World Review of Pest Control., 9(119), 1970","Dicrotophos"
"5371560","rat","LD50","subcutaneous",8137,"NULL","British Journal of Pharmacology., 40(124), 1970 [PMID:5487002]","Dicrotophos"
"5371560","rat","LD50","unreported",22,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(314), 1971","Dicrotophos"
"5371560","mouse","LD50","oral",11,"NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos"
"5371560","mouse","LD50","subcutaneous",11500,"NULL","Journal of Pharmacy and Pharmacology., 19(612), 1967 [PMID:4383453]","Dicrotophos"
"5371560","mouse","LD50","intravenous",9900,"NULL","Journal of Pharmacy and Pharmacology., 19(612), 1967 [PMID:4383453]","Dicrotophos"
"5371560","rabbit","LD50","skin",168,"NULL","Guide to the Chemicals Used in Crop Protection., 6(196), 1973","Dicrotophos"
"5371560","pigeon","LD50","oral",2,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos"
"5371560","chicken","LD50","oral",7970,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Toxicology and Applied Pharmacology., 7(606), 1965 [PMID:5839395]","Dicrotophos"
"5371560","quail","LD50","oral",4,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Dicrotophos"
"5371560","duck","LD50","oral",4140,"NULL","Toxicology and Applied Pharmacology., 22(556), 1972 [PMID:5045762]","Dicrotophos"
"5371560","bird - wild","LD50","oral",1,"NULL","ASTM Special Technical Publication., (680)(157), 1979","Dicrotophos"
"5371560","bird - wild","LD50","skin",1300,"NULL","Toxicology and Applied Pharmacology., 26(154), 1973 [PMID:4748134]","Dicrotophos"
"5371560","mouse","LD50","intraperitoneal",9500,"NULL","Toxicology and Applied Pharmacology., 16(446), 1970 [PMID:5435612]","Dicrotophos"
"5383","rat","LD50","oral",644,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","rat","LC50","inhalation",3696,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","rat","LD50","skin",5,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","rat","LD50","intraperitoneal",480,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","rat","LD50","subcutaneous",500,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","mouse","LD50","oral",579,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","mouse","LD50","intraperitoneal",505,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","mouse","LD50","subcutaneous",545,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S35), 1992","Tebuthiuron"
"5383","dog","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","cat","LD50","oral",200,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","rabbit","LD50","oral",286,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); BEHAVIORAL: ATAXIA","Food and Cosmetics Toxicology., 12(461), 1974 [PMID:4459242]","Tebuthiuron"
"5383","chicken","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","quail","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5383","duck","LD50","oral",500,"NULL","Pesticide Manual., 9(787), 1991","Tebuthiuron"
"5430","man","TDLo","oral",47619,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Journal of Pediatrics., 102(317), 1983 [PMID:6218265]","Thiabendazole"
"5430","rat","LD50","oral",2080,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA","Science Reports of the Research Institutes, Tohoku University, Series C: Medicine., 36(1-4)(10), 1989","Thiabendazole"
"5430","mouse","LD50","oral",1300,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 55(10)(28), 1990","Thiabendazole"
"5430","rabbit","LD50","oral",3850,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Thiabendazole"
"5430","chicken","LD50","oral",4,"NULL","Veterinarno-Meditsinski Nauki.  Veterinary Science., 19(3)(99), 1982","Thiabendazole"
"5430","domestic animals - goat/sheep","LD50","oral",400,"NULL","Veterinarno-Meditsinski Nauki.  Veterinary Science., 19(3)(99), 1982","Thiabendazole"
"5455","human","TCLo","inhalation",30,"SENSE ORGANS AND SPECIAL SENSES: CONJUNCTIVE IRRITATION: EYE; CARDIAC: OTHER CHANGES; LUNGS, THORAX, OR RESPIRATION: STRUCTURAL OR FUNCTIONAL CHANGE IN TRACHEA OR BRONCHI","Vrachebnoe Delo.  Medical Practice., (10)(136), 1971 [PMID:5142514]","Thiram"
"5455","rat","LD50","oral",560,"NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Thiram"
"5455","rat","LC50","inhalation",500,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(1027), 1986","Thiram"
"5455","rat","LDLo","skin",5,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 15(Suppl","Thiram"
"5455","rat","LD50","intraperitoneal",138,"BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Journal de Pharmacologie., 9(35), 1978","Thiram"
"5455","rat","LD50","subcutaneous",646,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram"
"5455","rat","LD50","unreported",740,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","mouse","LD50","oral",1250,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 6(7)(28), 1962","Thiram"
"5455","mouse","LD50","intraperitoneal",70,"NULL","Drugs in Japan, 6(566), 1982","Thiram"
"5455","mouse","LD50","subcutaneous",1109,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(507), 1990","Thiram"
"5455","mouse","LD50","unreported",1150,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","cat","LDLo","oral",230,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; BEHAVIORAL: ANALGESIA","Journal of Pharmacology and Experimental Therapeutics., 17(349), 1921","Thiram"
"5455","rabbit","LD50","oral",210,"NULL","Kobunshi Kako.  Polymer Applications., 26(358), 1977","Thiram"
"5455","rabbit","LDLo","skin",1,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(110), 1982","Thiram"
"5455","rabbit","LD50","unreported",210,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","chicken","LD50","unreported",840,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","domestic animals - goat/sheep","LD50","unreported",225,"NULL","Veterinariya.  Veterinary Science., 54(2)(70), 1978","Thiram"
"5455","mammal (species unspecified)","LD50","unreported",400,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980","Thiram"
"5455","bird - wild","LD50","oral",300,"NULL","Archives of Environmental Contamination and Toxicology., 12(355), 1983 [PMID:6882015]","Thiram"
"54675779","women","TDLo","oral",24,"BLOOD: THROMBOCYTOPENIA","American Journal of Hematology., 43(333), 1993 [PMID:8372829]","Oxytetracycline"
"54675779","man","TDLo","oral",114,"BLOOD: HEMORRHAGE; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","JAMA, Journal of the American Medical Association., 231(734), 1975 [PMID:1172865]","Oxytetracycline"
"54675779","infant","TDLo","parenteral",136,"MUSCULOSKELETAL: CHANGES IN TEETH AND SUPPORTING STRUCTURES","Lancet., 1(827), 1962 [PMID:14004715]","Oxytetracycline"
"54675779","rat","LD50","oral",4800,"NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline"
"54675779","rat","LD50","intravenous",260,"NULL","Antibiotics: Origin, Nature, and Properties, Korzyoski, T., et al., eds., Washington, DC, American Soc. for Microbiology, 1978, 1(501), 1978","Oxytetracycline"
"54675779","mouse","LD50","oral",2240,"NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline"
"54675779","mouse","LD50","intraperitoneal",5706,"NULL","Antibiotiki., 20(793), 1975","Oxytetracycline"
"54675779","mouse","LD50","subcutaneous",700,"NULL","CRC Handbook of Antibiotic Compounds, Vols.1- ,  Berdy, J., Boca Raton, FL, CRC Press, 1980, 3(44), 1980","Oxytetracycline"
"54675779","mouse","LD50","intravenous",140,"NULL","Arzneimittel-Forschung. Drug Research., 5(1), 1955 [PMID:14351064]","Oxytetracycline"
"54675779","dog","LDLo","intravenous",220,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Antibiotics and Chemotherapy, 3(1015), 1953","Oxytetracycline"
"54675779","guinea pig","LDLo","intraperitoneal",2250,"NULL","Antibiotiki., 20(793), 1975","Oxytetracycline"
"54738","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(486), 1991","Imazapyr"
"54738","mouse","LD50","oral",2,"NULL","Pesticide Manual., 9(486), 1991","Imazapyr"
"54738","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(486), 1991","Imazapyr"
"54738","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(487), 1991","Imazapyr"
"54738","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(487), 1991","Imazapyr"
"54739","rat","LD50","oral",4073,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","rat","LC50","inhalation",5700,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","rat","LD50","skin",2,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","mouse","LD50","oral",1752,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(245), 1999","Imazaquin"
"54739","rabbit","LD50","skin",2,"NULL","Farm Chemicals Handbook., -(C270), 1991","Imazaquin"
"54739","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(488), 1991","Imazaquin"
"54739","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(488), 1991","Imazaquin"
"54740","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54740","rat","LC50","inhalation",3270,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54740","mouse","LD50","oral",5,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54740","rabbit","LD50","skin",2,"NULL","Farm Chemicals Handbook., -(C255), 1991","Imazethapyr"
"54740","quail","LD50","oral",2150,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54740","duck","LD50","oral",2150,"NULL","Pesticide Manual., 9(489), 1991","Imazethapyr"
"54778","rat","LD50","oral",1369,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","rat","LC50","inhalation",4800,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","quail","LD50","oral",2510,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"54778","duck","LD50","oral",2510,"NULL","Pesticide Manual., 9(178), 1991","Clomazone"
"5543","rat","LD50","unreported",1471,"NULL","Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]","Triallate"
"5543","mouse","LD50","oral",930,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: EXCITEMENT; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate"
"5543","mouse","LD50","unreported",832,"NULL","Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982","Triallate"
"5543","dog","LD","unreported",20,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A403(1984)","Triallate"
"5543","cat","LCLo","inhalation",400,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL)","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(7)(37), 1968","Triallate"
